"name","title","gender","age","culture","dateOfBirth","house","father","mother","heir","spouse","book1","book2","book3","book4","book5","isAliveMother","isAliveFather","isAliveHeir","isAliveSpouse","isMarried","isNoble","numDeadRelations","popularity","deadOrAlive"
"Leo Tyrell (Longthorn)","Lord Paramount of the Mander","male",NA,"Reach",NA,"House Tyrell","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,0,0.0535117056856187,"alive"
"Leona Tyrell","","female",NA,"",NA,"House Tyrell","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.123745819397993,"alive"
"Leo Tyrell (son of Victor)","Ser","male",NA,"",NA,"House Tyrell","","","","Alys Beesbury",0,0,1,1,0,NA,NA,NA,1,1,1,0,0.130434782608695,"alive"
"Lester","","female",NA,"",NA,"House Lannister","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Lew (guard)","","female",NA,"Northmen",NA,"House Stark","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"alive"
"Lewis Lanster","","male",NA,"",NA,"Windblown","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Lewys Piper","","male",NA,"Rivermen",NA,"House Piper","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0334448160535117,"alive"
"Leyla Hightower","","female",NA,"",NA,"House Hightower","","","","Jon Cupps",0,0,0,1,0,NA,NA,NA,1,1,0,0,0.0501672240802675,"alive"
"Lia Serry","","female",NA,"",NA,"House Serry","","","","Theodore Tyrell",0,0,1,1,0,NA,NA,NA,1,1,0,0,0.137123745819397,"alive"
"Liane Vance","","female",NA,"",NA,"House Vance of Wayfarer's Rest","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Lister","","male",NA,"",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Long Lew","","male",NA,"",NA,"House Tully","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"alive"
"Lorcas","","male",64,"",241,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Lorent Lorch","Ser","female",NA,"",NA,"House Lorch","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Lorimer","Ser","male",NA,"",NA,"House Lefford","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"dead"
"Lorren","","male",NA,"",NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.0234113712374581,"dead"
"Lothar","Maester","male",NA,"",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,"alive"
"Lorent Tyrell","","female",NA,"",NA,"House Tyrell","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.127090301003344,"alive"
"Lotho Lornel","","female",NA,"Braavosi",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Lucan","","male",NA,"",NA,"House Whent","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"dead"
"Lucamore Strong","Ser","male",NA,"",NA,"House Strong","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Lucantine Woodwright","Ser","female",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Lucas Nayland","Ser","female",NA,"",NA,"House Nayland","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.00334448160535117,"alive"
"Lucas Roote","","male",NA,"",NA,"House Roote","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"dead"
"Lucifer Hardy","Lord","male",NA,"",NA,"House Hardy","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Luco Prestayn","","female",NA,"Braavosi",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Lucimore Botley","","female",NA,"Ironborn",NA,"House Botley","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0468227424749163,"alive"
"Lucos","Septon","male",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Luke of Longtown","","female",NA,"",NA,"Night's Watch","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Lucas Tyrell","","male",NA,"",NA,"House Tyrell","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.123745819397993,"alive"
"Lum","","male",NA,"westermen",NA,"House Lannister","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Luton","","male",NA,"Northmen",NA,"House Bolton","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0234113712374581,"dead"
"Luthor Tyrell (son of Moryn)","Ser","female",NA,"",NA,"House Tyrell","","","","Elyn Norridge",0,0,1,1,0,NA,NA,NA,1,1,1,0,0.130434782608695,"alive"
"Luthor Tyrell (son of Theodore)","","male",NA,"",NA,"House Tyrell","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.137123745819397,"alive"
"Lymond Mallister","Seagard","female",NA,"",NA,"House Mallister","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Lync","","female",NA,"",NA,"Night's Watch","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Lyonel (knight)","Ser","male",NA,"",NA,"House Lannister","","","","",0,1,0,0,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Lyonel Bentley","Ser","female",NA,"",NA,"Queensguard","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"dead"
"Lyonel Tyrell (lord)","Lord Paramount of the Mander","male",NA,"Reach",NA,"House Tyrell","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.020066889632107,"dead"
"Lysa Meadows","","female",NA,"",NA,"House Meadows","","","","Olymer Tyrell",0,0,1,1,0,NA,NA,NA,1,1,0,0,0.130434782608695,"alive"
"Lyonel Tyrell (son of Leo)","","female",NA,"",NA,"House Tyrell","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.130434782608695,"alive"
"Maddy","","female",NA,"",NA,"House Arryn","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Maerie (Goodwife)","Goodwife","female",NA,"",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,0,0.00334448160535117,"alive"
"Maerie (Whore)","","female",NA,"",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"dead"
"Maggy","","male",NA,"",NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0568561872909698,"alive"
"Malcolm","Ser","female",NA,"",NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Malleon","Grand Maester","male",NA,"",NA,"","","","","",1,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Malliard","Wisdom","male",NA,"",NA,"Alchemists' Guild","","","","",0,1,0,0,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Mallor (Knight)","Ser","male",NA,"",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,"alive"
"Mallor","","female",NA,"",NA,"House Lannister","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Manfred Dondarrion","Ser","male",NA,"",NA,"House Dondarrion","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Manfred Lothston","","male",NA,"",NA,"House Lothston","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Manfred Swann","Ser","female",NA,"",NA,"House Swann","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Manfryd Lothston","","male",NA,"",NA,"House Lothston","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Manfryd Yew","Ser","female",NA,"",NA,"House Yew","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Marei","","male",25,"",280,"Chataya's brothel","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0434782608695652,"alive"
"Marghaz zo Loraq","","male",NA,"Ghiscari",NA,"House of Loraq","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0334448160535117,"alive"
"Maris","","female",NA,"Free folk",NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Marq Grafton","","male",NA,"",NA,"House Grafton","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0301003344481605,"dead"
"Martyn Mullendore","Uplands","female",NA,"",NA,"House Mullendore","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Maslyn","","female",NA,"",NA,"Night's Watch","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"dead"
"Mathos Mallarawan","","female",NA,"Qartheen",NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Matrice","","female",NA,"",NA,"House Baratheon of Dragonstone","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Matt","","male",NA,"",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Maynard","Ser","male",NA,"",NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Maynard Plumm","Ser","male",NA,"",NA,"House Plumm","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Mazdhan zo Loraq","","male",NA,"Ghiscaricari",NA,"House of Loraq","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Mebble","","male",NA,"",NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Meha","","female",NA,"Free Folk",NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Mela","","female",NA,"",NA,"House Arryn","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Meizo Mahr","","female",NA,"",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Melaquin","Maester","female",NA,"",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,"alive"
"Medwick Tyrell","Maester","male",NA,"",NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.120401337792642,"alive"
"Meliana","","female",NA,"",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,"alive"
"Melicent","Septa","female",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Mellei","","female",NA,"",NA,"House Martell","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Melly","","female",NA,"",NA,"Brotherhood Without Banners","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Mellos","Grand Maester","male",NA,"",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.237458193979933,"alive"
"Meralyn","","female",NA,"Braavosi",NA,"Happy Port","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0267558528428093,"alive"
"Merling Queen","","female",NA,"Braavosi",NA,"","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.020066889632107,"alive"
"Mero","","male",NA,"Braavosi",NA,"Second Sons","","","","",0,0,1,0,1,NA,NA,NA,NA,0,0,0,0.0468227424749163,"dead"
"Merrell Florent","","male",NA,"",NA,"House Florent","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.0668896321070234,"alive"
"Michael Mertyns","Ser","male",NA,"",NA,"House Mertyns","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Miklaz","Cupbearer","female",NA,"Ghiscari",NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Mollander","","male",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0367892976588628,"alive"
"Mollos","Archmaester","female",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Moonshadow","","female",NA,"Braavos",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Moreo Tumitis","","male",37,"",268,"","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Morgarth","Ser","male",NA,"",NA,"House Baelish","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Moro","Khal","male",NA,"Dothraki",NA,"","","","","",1,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Morra","","female",NA,"",NA,"House Martell","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Morrec","","male",NA,"",NA,"House Lannister","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0267558528428093,"dead"
"Mors Manwoody","","male",NA,"",NA,"House Manwoody","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0234113712374581,"alive"
"Mortimer Boggs","Ser","male",NA,"",NA,"House Boggs","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Mors Martell (brother of Doran)","","male",0,"",248,"House Martell","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0668896321070234,"dead"
"Mother Mole","","female",NA,"Free Folk",NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0434782608695652,"alive"
"Mudge (brotherhood)","","female",NA,"",NA,"Brotherhood without banners","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"alive"
"Mudge (miller)","","male",NA,"",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Mudge (swineherd)","","male",NA,"",NA,"House Osgrey","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"alive"
"Munciter","Wisdom","male",NA,"",NA,"Alchemists' Guild","","","","",0,1,0,0,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Mully","","male",NA,"",NA,"Night's Watch","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.0501672240802675,"alive"
"Murch","","male",NA,"",NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Murch (Winterfell)","","male",NA,"Northmen",NA,"House Stark","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Myles (squire)","","male",NA,"",NA,"House Tully","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"dead"
"Myrtle","","female",NA,"Free Folk",NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0468227424749163,"dead"
"Nage","","male",NA,"",NA,"House Bolton","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Nail","","female",NA,"",NA,"Second Sons","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Narbert","BrotherProctor","female",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0267558528428093,"alive"
"Narbo","","female",NA,"Braavosi",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Nan","","female",NA,"",NA,"House Stark","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0969899665551839,"alive"
"Ned (ferryman)","","male",NA,"",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Nella","","female",NA,"Free Folk",NA,"","","","","Craster",0,1,1,1,0,NA,NA,NA,0,1,0,0,0.020066889632107,"alive"
"Ned Woods","","male",NA,"Northmen",NA,"House Woods","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Nissa Nissa","","male",NA,"",NA,"","","","","Azor Ahai",0,1,0,0,0,NA,NA,NA,1,1,0,0,0.020066889632107,"alive"
"Nightingale","","female",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Nolla","Goodwife","female",NA,"",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,0,0,"alive"
"Norjen","","female",NA,"Ironmen",NA,"Drowned men","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Norren","Archmaester","male",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Nymos","Archmaester","female",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Normund Tyrell","Maester","female",NA,"",NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.127090301003344,"alive"
"Ocley","Archmaester","female",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Ogo","Khal","male",NA,"Dothraki",NA,"","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0367892976588628,"dead"
"Old Crackbones","","male",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,"alive"
"Old Grey Gull","","male",NA,"Ironborn",NA,"Drowned men","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Old Tattersalt","","male",NA,"",NA,"Night's Watch","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Old Henly","","male",79,"",220,"Night's Watch","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"dead"
"Olyvar Oakheart","Ser","male",NA,"",NA,"House Oakheart","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0234113712374581,"dead"
"Olene Tyrell","","female",NA,"",NA,"House Tyrell","","","","Leo Blackbar",0,0,1,1,0,NA,NA,NA,1,1,0,0,0.127090301003344,"alive"
"Orbelo","","male",NA,"Braavosi",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Orivel","Ser","male",NA,"",NA,"Kingsguard","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.00334448160535117,"alive"
"Orell","","male",NA,"Free Folk",NA,"","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0802675585284281,"dead"
"Ormond (knight)","Ser","female",NA,"",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,"dead"
"Ormond Osgrey","Coldmoat","female",NA,"",NA,"House Osgrey","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Ormond Westerling","Ser","female",NA,"",NA,"House Westerling","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,"alive"
"Oro Tendyris","","male",NA,"Braavosi",NA,"","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Ormund Wylde","Ser","male",NA,"",NA,"House Wylde","","","","",0,0,0,0,1,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Osmynd","Septon","female",NA,"",NA,"Faith of the Seven","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Ossy","","female",NA,"",NA,"House Royce of the Gates of the Moon","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Oswyn","","female",NA,"",NA,"Kingswood Brotherhood","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Othor","","male",NA,"",NA,"Night's Watch","","","","",1,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0568561872909698,"dead"
"Otter Gimpknee","","female",NA,"",NA,"","","","","",0,1,1,0,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Ottomore","","male",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Owen (brother of Meribald)","","male",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Owen","","male",NA,"",NA,"Night's Watch","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.0367892976588628,"alive"
"Owen Inchfield","Ser","female",NA,"",NA,"House Inchfield","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Palla","","female",NA,"Northmen",NA,"House Stark","","","","",0,1,0,1,0,NA,NA,NA,NA,0,0,1,0.020066889632107,"alive"
"Pate (Old)","","male",NA,"",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Pate (Mory)","","male",NA,"",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Pate (Lancewood)","","male",NA,"",NA,"","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Pate (Pinchbottom)","","female",NA,"",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"dead"
"Pate (Night's Watch)","","female",NA,"",NA,"Night's Watch","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"dead"
"Pate (Shermer's Grove)","","male",NA,"",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Pate (Standfast)","","male",100,"",161,"House Osgrey","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Penny Jenny","","female",NA,"",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Penny","","female",24,"",281,"Second Sons","","","","",0,0,1,0,1,NA,NA,NA,NA,0,0,0,0.187290969899665,"alive"
"Perros Blackmont","","male",NA,"Dornish",NA,"House Blackmont","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.020066889632107,"alive"
"Perwyn Osgrey","Coldmoat","female",NA,"",NA,"House Osgrey","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Peter Plumm","Ser","male",NA,"",NA,"House Plumm","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.0267558528428093,"alive"
"Plummer","Ashford","female",NA,"",NA,"House Ashford","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,"alive"
"Poetess","","female",NA,"Braavosi",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Pollitor","Wisdom","male",NA,"",NA,"Alchemists' Guild","","","","",0,1,0,0,0,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Porridge","","male",NA,"",NA,"House Baratheon of Dragonstone","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Porther","","male",NA,"northmen",NA,"House Stark","","","","",1,1,0,0,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Portifer Woodwright","Ser","female",NA,"",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Poul Pemford","","male",NA,"",NA,"House Pemford","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.00668896321070234,"dead"
"Poxy Tym","","male",NA,"northmen",NA,"House Stark","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.0100334448160535,"dead"
"Praed","","male",NA,"",NA,"","","","","",0,1,0,0,0,NA,NA,NA,NA,0,0,0,0.0167224080267558,"dead"
"Puckens","","female",NA,"",NA,"House Lannister","","","","",0,0,0,1,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Pudding","","female",NA,"",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Puddingfoot","","female",NA,"",NA,"Brotherhood without banners","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Qalen","Maester","male",NA,"",NA,"House Greyjoy","","","","",0,1,0,1,0,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Qarl the Thrall","","female",NA,"Ironborn",NA,"","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Qarl Kenning","","female",NA,"Ironborn",NA,"House Kenning of Harlaw","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Qarl Correy","Ser","male",NA,"",NA,"House Velaryon","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0267558528428093,"alive"
"Qarl Shepherd","","female",NA,"Ironborn",NA,"House Shepherd","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Qarl Quickaxe","","male",NA,"Ironmen",NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,0,0,0.00334448160535117,"alive"
"Qos","Wind Witch","male",NA,"",NA,"","","","","",1,0,0,0,0,NA,NA,NA,NA,0,1,0,0.00334448160535117,"alive"
"Quellon Humble","","male",NA,"Ironborn",NA,"House Humble","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.020066889632107,"alive"
"Quaro","","female",NA,"Dothraki",NA,"","","","","",1,0,0,0,1,NA,NA,NA,NA,0,0,0,0.0301003344481605,"dead"
"Aelinor Penrose","LadyQueen","female",NA,"",NA,"House Penrose","","","","Aerys I Targaryen",0,0,0,0,0,NA,NA,NA,0,1,1,0,0.163879598662207,"alive"
"Aemon Estermont","Ser","male",NA,"Stormlands",NA,"House Estermont","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0301003344481605,"alive"
"Aemon Rivers","Ser","male",NA,"",NA,"House Frey","","","","",0,1,1,1,0,NA,NA,NA,NA,0,1,0,0.0334448160535117,"alive"
"Aglantine","Septa","female",NA,"",NA,"Faith of the Seven","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Aladale Wynch","Ser","male",NA,"Ironborn",NA,"House Wynch","","","","",0,1,1,0,0,NA,NA,NA,NA,0,1,0,0.020066889632107,"dead"
"Albett","","male",NA,"",NA,"Night's Watch","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0334448160535117,"alive"
"Albar Royce","Ser","male",NA,"",NA,"House Royce of the Gates of the Moon","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0334448160535117,"alive"
"Alesander Staedmon","Broad Arch","female",NA,"",NA,"House Staedmon","","","","",0,1,1,1,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Alekyne Florent","Brightwater","male",NA,"",NA,"House Florent","","","","",0,1,1,1,0,NA,NA,NA,NA,0,1,0,0.0668896321070234,"alive"
